## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 -68.3796, 27.073, 441.393, 447.703, 58.6351, -22.1108, 1867.77, 1868.84
 1.3029, -77.4345, 68.0011, 103.565, -6.83226, 66.4346, 876.415, 879.093
 -56.761, -26.4001, 1036.88, 1038.86, 36.5628, 35.7471, 73.5511, 90.2562
 -44.5792, 33.2381, -1680.73, 1681.71, 34.0738, -31.9319, -322.934, 326.461
 -66.9284, -40.6819, -964.586, 967.863, 36.6052, 37.9486, -676.742, 678.993
 47.6691, 13.6833, -118.674, 129.023, -44.4731, -20.2567, 93.7628, 105.941
 -40.676, 37.0051, 108.887, 122.803, 9.68111, -44.8881, -890.803, 892.035
 -29.6608, 59.0315, 9.77161, 67.5363, 7.18272, -45.2084, 34.3109, 58.1589
 -0.397359, 66.4771, 476.948, 481.73, -10.6835, -50.4166, 84.7869, 99.6464
 54.6899, 12.7067, 468.61, 472.05, 4.82464, -35.3488, 373.86, 375.746
 -67.5165, 36.9291, -247.049, 259.244, 35.425, -20.7156, -312.964, 315.88
 -53.3842, -20.8568, -32.4878, 66.2016, 27.4465, 10.1089, 257.703, 259.385
 6.53208, 53.3842, -332.13, 336.656, 11.6144, -52.3529, -96.5364, 110.677
 -56.3345, 10.9385, 28.7167, 64.5482, 42.4812, 0.796785, 61.2969, 75.1764
 -19.432, -49.4971, -121.314, 132.555, 15.162, 27.591, 149.71, 153.277
 54.6988, 18.516, 7.5879, 59.5186, -43.2244, -14.2224, 71.6079, 85.5432
 -60.0201, 53.002, 157.462, 176.883, 46.4754, -41.3459, 51.0468, 81.2833
 -52.2818, -42.8995, 65.0616, 95.9927, 42.8655, 41.3962, 153.236, 165.023
 -14.5543, 77.125, -6.48898, 79.6998, 21.8558, -37.086, -233.795, 237.86
 52.0972, 103.828, -148.166, 189.148, -54.5431, -80.2401, -198.111, 221.304
 -3.6057, -99.9394, 155.56, 185.955, 7.61535, 85.3963, -68.833, 114.464
 -54.0221, 52.7549, -885.767, 889.066, 18.7702, -25.3719, -56.0324, 64.7311
 -11.8365, 33.5331, -671.145, 672.164, 6.23784, -32.9625, 12.2388, 36.837
 45.7873, 12.2685, 72.7209, 87.5343, -36.5776, -17.0226, 18.8133, 45.6328
 -51.1366, -27.9702, 166.992, 177.106, 36.0417, 31.6385, -49.7057, 70.2259
 -65.6448, -18.5009, -35.989, 77.7831, 53.8041, -8.60491, -45.1445, 71.2951
 -19.3183, -51.8345, 431.64, 435.324, 19.7691, 23.0526, 151.177, 154.274
 85.228, -6.63122, -732.8, 738.044, -72.0145, 6.39031, -87.5922, 114.641
 -61.7343, 24.3777, 987.161, 989.44, 41.6082, -24.8074, 198.192, 204.342
 -61.1978, 76.5981, -103.222, 143.463, 69.7134, -48.8479, 185.251, 204.105
 -56.7299, -1.22666, 235.18, 242.161, 51.6194, 10.7311, 190.931, 198.232
 33.6392, -55.0287, -355.815, 361.681, -33.1083, 51.9784, -129.034, 143.58
 -69.3052, -3.3537, -2512.69, 2513.68, 67.4181, 10.2983, -848.89, 851.68
 -69.9486, -20.5655, -1752.49, 1754.11, 47.0063, 31.7666, -563.418, 566.436
 -2.12088, -105.546, 846.902, 853.657, -16.114, 37.0586, 81.6247, 91.7303
 24.7488, 46.7793, 144.302, 154.227, 0.444029, -47.4236, -198.529, 204.52
 36.8441, 41.921, -27.1261, 62.3587, -33.9254, -20.4887, -31.3424, 51.252
 -1.95475, -59.6076, 86.864, 106.769, 27.7731, 47.1622, 466.213, 469.558
 -28.4515, -50.9781, 1.50571, 59.3374, 26.749, 51.8852, 595.855, 598.999
 37.2452, -30.0545, 123.415, 132.509, -29.2826, 27.5625, 9.08377, 42.0764
 46.0014, 8.48047, 12.5067, 49.4849, -35.4967, -18.1301, -67.941, 78.8285
 -76.6325, -25.609, -217.134, 231.968, 50.4075, 31.9287, -154.999, 166.237
 47.3766, 58.835, 167.102, 184.573, -40.688, -48.3903, 36.2475, 73.99
 -25.4233, 44.7522, -38.8464, 64.9858, 33.2523, -33.1302, -279.309, 283.459
 -82.8342, 37.1994, -256.216, 272.614, 65.5048, -12.3548, -118.09, 136.234
 78.8621, 4.80259, 1039.67, 1042.89, -75.3425, -4.83027, -443.872, 450.424
 -24.5558, -44.793, 56.3987, 76.5397, 16.0449, 44.4475, -81.8026, 94.7284
 -57.2332, -6.76604, 197.654, 206.28, 50.7008, 20.9363, -9.70287, 55.9638
 26.9986, 39.0792, -1279.26, 1280.21, 2.76718, -23.8592, -22.6134, 33.9461
 20.7291, 46.9116, 168.2, 176.219, -27.0823, -22.8021, -42.1052, 55.8096
 0.829299, -68.5787, -81.7709, 107.548, 4.9282, 60.073, 43.6372, 74.7386
 23.559, -53.3957, 12.1835, 60.445, -17.2451, 34.5884, -296.323, 299.109
 16.3668, 42.0109, -28.6969, 54.8152, -15.135, -39.9523, -30.287, 52.6031
 -34.7202, -55.3369, 346.306, 352.724, -17.203, 52.7107, 192.203, 200.361
 58.8644, -38.2275, -59.5829, 92.6437, -22.5873, 19.996, -11.0247, 32.3487
 4.03556, 54.8825, -478.8, 482.219, 3.08248, -53.592, -223.997, 230.97
 39.2428, 30.0989, 1525.37, 1526.22, -39.5561, -21.9742, 69.7526, 83.4273
 -84.0962, -33.1731, -20.5725, 94.3182, 56.4251, 35.4965, -106.794, 126.822
 -20.255, 66.0264, 51.3043, 86.9412, 11.9822, -50.2923, 64.5812, 83.0598
 41.7741, 50.8463, 422.714, 428.072, -47.813, -37.8187, 348.83, 354.236
 18.7393, -48.8879, -116.442, 128.148, 1.92096, 33.4275, -50.9136, 61.1722
 -16.2829, -25.2712, -115.064, 119.114, 25.1914, 3.31907, 5.06274, 26.0882
 65.8018, -7.6639, 304.675, 311.963, -27.4749, 5.06976, -2.7455, 28.1899
 12.8933, -77.0637, 401.953, 410.04, -20.3087, 41.1426, -3.99141, 47.9647
 -30.1412, -104.521, 1524.49, 1528.4, 15.266, 89.3155, -120.377, 151.724
 53.8027, -28.0686, 177.916, 188.691, -50.9253, 10.132, -41.4451, 66.5907
 -89.7197, -38.5415, -111.049, 148.058, 79.7617, 35.6034, -477.915, 486.07
 -20.2956, 56.4304, -475.394, 479.656, 16.8537, -46.7757, -52.4847, 72.5528
 -116.291, 27.1664, -95.5909, 154.364, 113.583, -5.02398, -35.0333, 120.757
 31.4939, -53.3043, 592.602, 596.016, -14.6745, 44.6852, 571.96, 573.986
 -7.89139, 60.5268, 84.8824, 104.906, -6.46601, -36.2011, 2.89684, 37.3079
 35.5831, -72.4638, -116.739, 142.342, -31.373, 44.1091, -479.557, 482.662
 -3.51231, 43.3553, 983.576, 984.568, 17.1214, -36.011, 411.91, 413.985
 29.9382, 54.0454, -32.7334, 70.0783, -30.3251, -35.9798, -488.164, 490.475
 -44.9841, -35.2292, 124.016, 137.345, 25.2561, 36.6141, 25.4834, 51.5212
 -4.10426, 34.847, -154.185, 158.294, -17.8419, -20.8892, 50.0315, 58.0954
 -59.6116, 0.386751, -934.492, 936.502, 40.6516, 0.428244, -1341.14, 1341.81
 -25.0276, 81.9632, -142.885, 167.436, -4.23757, -78.7423, 1416.73, 1419.03
 65.9677, -8.63005, 39.0202, 77.2885, -59.1911, -4.59689, -110.044, 125.566
 52.3925, -30.9049, 856.034, 858.285, -31.4736, 31.6805, 83.0122, 94.7627
 -37.1776, -32.3254, -171.594, 178.685, 27.4048, 29.3647, -286.357, 289.31
 49.4635, -56.5234, 711.378, 715.573, -19.9515, 24.6707, 22.0929, 38.8533
 97.606, 61.5369, -110.277, 160.877, -44.1313, -68.3153, 134.572, 157.435
 -16.2452, -57.0415, 406.941, 411.694, 1.87459, 53.2835, 1382.21, 1383.25
 59.4597, -47.0717, 80.655, 112.008, -46.4196, 49.3987, -59.5478, 91.4154
 47.744, -67.1007, 107.688, 136.064, -47.7171, 51.1038, -119.686, 138.983
 -38.1547, 13.9156, 9.53347, 41.7994, 24.8766, 5.08033, -12.7315, 28.7912
 27.5314, 45.5393, 155.9, 165.111, -23.8106, -45.4495, 86.4594, 101.332
 -60.5866, 18.4521, 91.8643, 112.265, 47.8654, 6.51786, -22.8659, 53.9428
 93.1015, 3.39804, -179.089, 203.04, -47.8112, 3.94722, 29.9799, 57.723
 -1.9452, -77.0061, -369.291, 377.635, 2.03776, 54.1446, -924.203, 925.821
 54.7258, -15.803, -186.866, 195.715, -48.0181, 24.7452, -46.2941, 71.5406
 51.7357, -46.4618, 346.096, 353.341, -47.399, 33.7572, 1682.56, 1683.6
 -2.56027, -66.5038, 22.644, 70.8368, -7.28864, 51.4374, 80.2559, 95.8199
 -24.7739, -37.0779, -69.702, 83.1158, 21.8574, 35.7866, 15.8927, 45.9002
 -44.3396, 23.9513, -24.9068, 57.4305, 19.4191, -29.1966, 29.7601, 47.1164
 -27.855, 48.5611, -795.167, 797.277, 13.2933, -52.8048, 62.9518, 83.3986
 -26.3367, -66.114, 137.97, 156.303, 20.5731, 28.6186, -1.06136, 35.6709
 0.918584, 41.0751, -110.984, 118.942, -2.85872, -27.6028, -70.1785, 76.0852
 -4.43679, 59.6867, -238.341, 246.541, -1.08467, -50.9944, 116.742, 128.422
 -57.2654, -39.8871, -740.662, 744.064, 40.8509, 16.9401, 590.477, 592.304
 -30.2868, 41.3935, 124.476, 134.963, 19.2555, -28.169, 63.2112, 72.0965
 -8.13233, -92.8771, 64.1177, 114.706, -3.92629, 55.0015, 0.653045, 56.1671
 -36.5795, 54.4699, -159.143, 173.564, 41.7667, -25.0449, -572.281, 574.485
 52.9852, 37.9594, 2.29695, 67.522, -27.5797, -26.6305, -272.121, 275.007
 47.3436, -37.3899, 314.708, 320.54, -33.9346, 45.942, -4.02543, 57.5563
 31.3355, -42.5751, -33.0108, 63.7541, -22.9893, 42.1836, -156.875, 164.218
 21.0243, 45.5785, -45.4771, 68.3893, -23.7054, -18.2765, -97.9116, 102.488
 63.9081, 35.68, -110.708, 133.485, -53.718, -40.8056, -357.002, 363.464
 -25.7185, 39.0614, 126.177, 135.191, 10.7832, -29.3535, -12.7718, 34.1204
 23.4145, 56.5101, -6.85927, 63.1347, -12.2211, -56.5073, -667.973, 670.585
 42.3588, -77.8386, -771.253, 776.513, -49.0837, 60.1567, -98.3962, 125.924
 54.3449, 6.10177, -77.733, 95.4199, -43.7851, -11.9909, -145.437, 152.969
 -41.547, -55.5762, 180.994, 194.54, 33.8407, 52.7456, 148.371, 161.5
 45.1176, 57.0533, -68.564, 102.256, -1.24165, -33.8559, -11.1993, 36.4138
 -64.7806, 22.7401, -143.459, 159.78, 60.3205, -13.1928, -556.417, 559.939
 18.1115, 55.414, 440.242, 444.38, -12.6234, -36.5109, 120.961, 127.197
 26.8588, 40.6688, -145.199, 153.342, -25.9848, -38.4065, -149.866, 157.206
 16.7765, -72.6052, 320.169, 328.954, -21.4058, 61.1594, 271.181, 279.015
 60.2107, -31.5706, 53.5107, 87.7482, -41.1034, 6.57511, 13.2493, 43.9936
 28.7593, -57.3627, -295.236, 302.187, -29.683, 42.5611, -542.936, 545.493
 -25.0485, -37.3018, -71.3345, 85.0349, 39.9921, 6.94337, 18.3815, 45.4643
 -25.9742, -47.076, -108.357, 121.178, 15.1933, 31.8769, 27.832, 45.0785
 -1.43702, 52.3806, 198.707, 206.171, -18.6805, -37.058, 1707.09, 1707.61
 -62.2115, 33.0337, 315.658, 323.547, 63.1171, -25.349, -946.082, 948.555
 84.2808, 58.0082, -85.4641, 134.564, -47.6411, -39.6921, -166.099, 177.928
 49.9379, -110.229, 745.747, 756.558, -61.8813, 86.0981, 542.685, 553.096
 -53.6673, 35.6793, 92.6439, 113.429, 30.733, -35.6837, 371.272, 374.357
 7.43901, 64.2813, -328.418, 335, -12.2541, -53.4626, -1055.34, 1056.79
 46.6397, 12.672, -24.9195, 54.7821, -38.193, -8.58041, 1316.54, 1317.17
 -44.4999, -32.0989, -60.338, 82.0022, 36.7788, 19.8313, -18.1903, 46.5698
 -240.638, 109.379, 5483.25, 5489.68, 170.713, -99.4951, -7.48808, 200.252
 -65.6434, -28.5313, 93.6326, 118.316, 31.431, 15.925, 174.058, 177.776
 6.86655, 44.9351, 34.6969, 57.5001, -16.6187, -23.7898, 10.4816, 31.9716
 33.7062, 49.6439, -126.749, 140.761, -20.7719, -41.4569, -6.45685, 47.3867
 45.1632, 47.2152, 909.848, 912.276, -49.2684, -37.3787, -42.2047, 75.3194
 50.4189, -37.9335, -722.057, 724.972, -43.2924, 18.1692, -1476.55, 1477.31
 62.752, 42.7742, 907.792, 911.138, -45.8341, -33.5792, 95.8071, 111.907
 94.6157, 19.8619, -180.688, 205.711, -75.6853, -21.621, -1162.16, 1164.86
 -53.0321, -29.1233, 1707.4, 1708.5, 52.5855, 25.9415, -42.2707, 72.758
 -13.7367, 59.1644, 811.88, 814.306, 29.1003, -44.7427, -108.364, 121.562
 69.3808, -28.9341, 193.329, 207.755, -35.7338, 44.9957, -33.7272, 68.6227
 7.3115, 61.6721, 779.034, 781.716, 2.66236, -51.7128, 76.4844, 93.0913
 12.2329, -66.2969, -593.937, 597.785, -11.1622, 25.7894, -12.715, 30.9748
 59.0294, 32.1101, 129.036, 146.388, -12.8298, -24.2972, -40.0316, 48.7978
 34.0852, -21.7647, -21.9512, 46.27, -27.7071, 15.8439, -134.772, 138.881
 53.0132, -50.7606, 1031.89, 1034.52, -35.9979, 33.4531, 95.0186, 107.833
 -12.8851, -53.2078, -10.1396, 56.4711, 2.67125, 50.8429, -9.38617, 52.0436
 47.0294, 29.2914, 3077.17, 3077.69, -28.3142, -6.23939, 3.44995, 31.0259
 42.1895, -55.5893, 180.931, 194.199, -25.7815, 62.0609, 144.201, 159.834
 -21.6009, 51.595, 23.7029, 61.3309, 18.4324, -32.9566, 314.375, 316.749
 52.5175, -27.8449, 363.883, 368.991, -42.4661, 6.51988, 882.943, 884.032
 0.820261, 82.2287, 50.9385, 97.1866, -3.16334, -81.5093, -15.1017, 83.8818
 5.76755, 59.0723, 1030.8, 1032.58, -18.0579, -24.3457, 30.9271, 43.3979
 57.7257, 22.9936, -943.64, 945.876, -37.3018, -5.32652, -70.8435, 80.7265
 48.3274, -42.8833, 38.0348, 75.3977, -20.3774, 25.3471, 5.78958, 33.5845
 9.07008, 58.7112, -46.2097, 77.9385, -4.57123, -58.3914, 44.3878, 74.6151
 53.1164, 10.5724, 125.899, 137.55, -45.295, -7.2115, 33.5212, 57.196
 56.3071, -36.2579, 176.185, 189.278, -36.2259, 7.85269, 7.54678, 38.711
 -69.706, 54.6387, 504.623, 512.709, 44.7162, -38.1514, 159.969, 171.214
 -50.5164, 52.547, -327.912, 336.365, 32.7155, -59.0652, 32.0716, 76.0413
 -31.7084, -29.5726, -2.05623, 43.4715, 33.7211, 24.5626, -76.0094, 87.2074
 73.1896, 4.43075, -98.8986, 123.669, -32.6311, -3.17483, 35.7558, 49.1792
 43.1635, 44.4806, 36.7479, 73.8569, -49.3876, -34.7769, -148.115, 160.672
 -43.7134, 18.2697, -179.466, 185.68, 27.5274, -14.1913, -62.086, 69.4747
 -46.9772, 52.92, 1696.43, 1698.03, 31.2849, -40.3933, 2656.72, 2657.23
 -35.7363, -15.4524, -250.733, 253.927, 29.2959, 17.027, 24.9255, 42.1847
 -25.4765, 56.2825, -67.9809, 92.1738, 26.4161, -42.8786, -104.19, 116.083
 -41.4193, 97.419, 15.9518, 109.443, 42.8696, -80.3073, 210.891, 230.752
 57.4708, 27.4066, -452.241, 456.785, -45.5347, -30.6814, -2667.96, 2668.54
 -58.8805, 58.1596, 324.312, 334.924, 46.1023, -61.2582, 181.911, 197.63
 -26.614, -41.2664, 122.506, 132.505, 28.6714, 23.9299, 8.87219, 39.6804
 47.7015, -27.9493, -66.1867, 87.311, -49.9465, 6.85344, 355.742, 359.373
 44.756, -30.9789, -1448.53, 1449.59, -24.5355, 30.6341, -119.115, 126.227
 60.2729, 8.6734, -3.99433, 62.2028, -51.9215, -5.13797, 72.9262, 90.0667
 -41.3008, -21.6211, -132.61, 140.604, 24.2548, 5.70116, -736.308, 736.766
 -14.3424, 46.9564, 1336.98, 1337.93, 17.0466, -24.0966, 654.263, 654.962
 -54.8855, -3.52089, 1533.84, 1534.85, 43.4664, 3.78741, 207.693, 212.415
 37.9745, 43.7747, -818.9, 821.01, -24.3534, -31.7718, 19.1554, 44.8367
 43.3596, 28.809, -92.5377, 106.553, -24.9816, -19.5643, -1.14573, 32.6536
 47.4612, 56.6403, 120.124, 141.816, -44.6393, -11.1374, 375.776, 378.72
 26.8401, 54.4947, 1926.18, 1927.22, -23.2825, -53.0725, 429.831, 433.937
 -48.1848, 31.2019, -408.062, 412.36, 45.2084, -30.7522, -75.5567, 93.3942
 2.89198, 77.2787, 1197.24, 1199.95, 2.98923, -59.2694, 164.471, 175.133
 -84.6337, 56.6509, -351.302, 366.072, 56.1566, -65.4652, -14.0017, 90.3415
 11.7571, -63.2084, 93.4907, 114.989, -5.41616, 52.9859, -73.2549, 90.7852
 52.8528, -23.3169, -3.87099, 58.4703, -25.867, -5.03345, -74.6595, 79.6119
 39.069, -45.6393, -56.8703, 84.1715, -32.4811, 25.3968, 23.1602, 48.5795
 -60.9531, 25.2244, -300.37, 307.83, 58.8214, -24.1692, -265.864, 273.993
 30.4541, 43.5644, 70.2821, 88.493, -27.1891, -42.1091, 16.3093, 53.8486
 -36.1693, -55.3107, 2.29748, 66.4316, 34.1139, 38.0884, 448.171, 451.218
 36.0814, 19.2804, -201.101, 205.434, -11.3934, -23.4779, 46.9894, 54.0689
 -53.9018, 30.33, -343.494, 349.29, 51.7295, -24.8748, -145.015, 156.572
 7.55032, -76.4611, -199.552, 214.293, 0.228931, 56.1362, -555.263, 558.204
 -37.5229, 73.7525, -5.64128, 83.5721, 4.41087, -80.5911, -288.281, 299.679
 47.6058, 3.09631, -154.663, 161.897, -31.4348, -13.0652, 12.2873, 37.0285
 55.1946, -44.2298, -14.585, 72.5504, -64.148, 25.3862, -94.5612, 117.543
 -0.801101, 60.5303, 237.878, 245.6, -8.8192, -57.0298, 379.415, 383.893
 -14.0838, 59.3462, 406.627, 411.232, 10.3738, -36.7378, 10.9151, 40.1178
 -8.60667, -50.8872, -41.62, 66.4582, -9.28718, 25.2535, 33.408, 43.2268
 -35.4639, -12.5686, -432.335, 434.152, -11.2064, -22.0464, -117.606, 120.407
 -28.266, 42.0502, -476.159, 479.132, 31.319, -36.5077, -81.1597, 94.6724
 -18.3293, -71.2101, -458.268, 464.246, 23.8659, 51.3906, -24.7542, 62.2882
 20.1387, -53.4459, -222.338, 229.944, -24.2979, 40.918, -14.2228, 50.1105
 -54.3114, 29.2257, 121.604, 136.894, 47.4253, -4.81111, -4.98376, 48.5931
 28.9631, 60.9074, -1227.44, 1229.44, -23.4339, -37.7604, -32.8987, 56.3319
 -11.4128, 71.6385, -116.452, 137.727, -4.74536, -51.751, 508.81, 511.659
 -74.6648, 24.2003, 221.566, 235.486, 59.0017, -11.7323, -1479.55, 1480.82
 -51.3288, -30.077, 56.8168, 84.4819, 31.0497, 12.4846, 11.0876, 35.4473
 32.0011, -55.6562, 113.946, 130.977, -8.85778, 55.1166, -173.928, 183.186
 57.3406, -26.6466, 233.859, 242.507, -57.4252, -3.74435, -1267.65, 1269.02
 -77.9304, 3.35657, -939.719, 943.141, 60.4893, -5.39147, -96.2965, 114.53
 26.358, 99.5628, 5.71998, 104.112, -26.3391, -75.7755, -62.4306, 103.673
 -61.5636, 25.4695, -216.682, 226.973, 49.3319, -3.01872, 141.826, 150.943
 -36.0551, 62.6007, -83.5904, 111.39, 16.7283, -48.0902, 131.255, 141.654
 88.6138, 24.5146, -362.055, 373.928, -61.1434, -14.6008, -300.7, 307.551
 -64.975, -4.41575, 31.2748, 72.9056, 44.0876, -28.4466, 124.795, 136.222
 35.6564, 38.2767, 398.719, 402.229, -33.4356, -28.0577, 478.571, 480.749
 -20.3038, 74.1088, 25.8693, 81.5855, 29.2936, -70.1816, -128.779, 149.819
 -35.5998, 42.5849, 457.076, 460.659, 30.6075, -25.8133, 45.8076, 61.3583
 -68.563, 2.78777, 308.821, 316.513, 47.5756, -30.7527, -300.323, 305.817
 35.686, 13.0542, -31.6187, 50.268, -25.8011, -23.7304, 104.734, 110.818
 39.5011, -83.8864, 156.328, 182.387, -23.0753, 37.0098, 91.1932, 101.67
 -54.8106, -29.9629, 1569.78, 1571.03, 34.9153, 8.02575, 60.3875, 70.8776
 51.7318, 25.4541, -54.6495, 80.1592, -35.6165, -40.9103, -151.963, 161.501
 21.1722, -60.1898, 1386.42, 1387.92, -28.8307, 44.6866, 1726.97, 1727.82
 62.4358, -11.9271, -66.8688, 92.8042, -47.8327, 1.19656, 111.447, 121.52
 14.2701, -80.53, -2799.67, 2800.89, -18.1588, 66.3945, -160.5, 175.245
 -47.8828, -29.007, -989.542, 991.213, 31.025, -21.1341, -80.9729, 89.9
 -34.459, 45.4598, -2211.34, 2212.11, 31.4241, -45.8364, -452.999, 456.573
 -18.6041, 63.2727, -99.6958, 120.146, 18.4176, -62.7801, -288.206, 295.816
 21.9837, -55.2246, 72.0574, 93.7058, -11.7768, 40.6814, 36.0874, 55.8034
 6.59501, 62.0026, 1018.07, 1020.1, -21.5296, -56.1797, 181.042, 191.311
 -35.5085, 35.5671, 863.702, 865.262, 42.0253, -18.8615, 123.288, 131.793
 29.0457, 46.3821, 4.43597, 55.5496, -13.5816, -29.1323, 7.31017, 33.1387
 12.1001, -93.0149, 75.7251, 121.133, -17.5753, 78.6181, 55.841, 99.9483
 59.6078, 6.60438, -197.465, 206.704, -27.7126, -17.1532, 47.793, 58.3001
 -26.851, -42.8745, 219.823, 225.853, 23.1727, 31.4528, 58.3053, 70.417
 -23.9236, 58.0107, -15.0608, 64.676, 20.0749, -21.9307, 52.7405, 60.7431
 75.7795, -57.5295, 1144.47, 1148.56, -64.1729, 48.5693, -1.6373, 81.2578
 -55.9759, 3.86508, 421.899, 425.744, 50.1259, -4.77627, 166.633, 174.322
 -30.1637, -84.1913, 181.202, 202.998, 24.633, 72.5273, 384.782, 392.62
 -49.0619, -4.56673, -293.083, 297.369, 36.8646, 19.5032, -91.3677, 100.557
 47.4315, 25.5967, -201.289, 208.603, -47.2195, -18.936, -108.955, 120.427
 -58.8396, -16.6297, -137.985, 151.021, 46.0244, 15.0213, -54.432, 73.068
 -65.875, -12.0713, -224.104, 234.133, 60.9101, 3.87115, 413.738, 418.405
 19.1359, -62.2785, -141.143, 156.446, -19.6939, 45.8451, 77.1772, 93.1191
 -35.0036, 46.5384, 396.015, 400.345, 10.3192, -39.0824, 135.03, 141.824
 -78.2424, -21.1371, 41.1427, 91.2801, 58.8714, 46.4075, -38.7121, 85.3432
 22.5492, 57.2524, 153.656, 166.053, -6.4597, -27.1668, -29.9436, 41.3779
 -78.3497, -39.9464, 119.849, 149.695, 24.6001, 28.2159, 141.184, 146.687
 48.275, 45.6504, -2.08254, 67.3064, -53.9403, -35.3666, -596.769, 600.374
 -22.3975, -97.9225, -138.521, 171.358, 26.2938, 68.4422, -85.1834, 114.867
 70.1684, -12.6754, -283.026, 292.028, -47.7408, 9.78244, -229.138, 234.55
 -35.3834, 29.4111, -88.365, 100.603, 21.4727, -25.1117, -944.288, 944.88
 47.7167, -17.159, 11.1351, 51.9163, -41.2194, 10.1811, -160.623, 166.374
 57.5524, -28.7672, 102.392, 121.26, -34.9886, 15.874, -14.1565, 41.3955
 56.5254, -49.9169, 69.0262, 103.377, -40.0845, 35.9614, -2.07602, 54.866
 101.939, -59.8645, 169.726, 207.662, -61.6947, 62.6192, 18.1995, 90.7927
 30.1472, -37.9295, -27.7705, 56.3958, 3.20741, 44.7916, -85.0518, 96.7507
 36.5969, -67.4869, 302.213, 312.786, -30.6366, 21.9522, 76.2316, 85.9355
 36.5499, -15.1873, 12.5242, 41.938, -22.9273, 30.9254, 16.6735, 42.764
 -58.5606, 7.92845, 170.467, 180.77, 44.4255, -0.320343, 71.1358, 84.8863
 -62.6772, -37.1772, -198.336, 211.561, 52.0196, 31.8347, -170.077, 180.957
 -58.1967, -23.665, 281.99, 289.134, 55.7175, 10.9348, 78.629, 97.4335
 68.6021, 8.37018, -688.148, 691.789, -63.6037, -17.689, -1068.65, 1070.73
 -5.38129, -48.1397, 477.466, 480.049, 6.8096, 43.9431, -356.034, 359.073
 47.5759, -76.341, -657.889, 664.071, -45.203, 55.1021, 61.0883, 94.9309
 20.5082, 45.8267, -358.264, 361.862, -16.0163, -27.9194, -42.7561, 54.059
 -11.9653, -95.0552, -264.953, 282.242, 11.3122, 40.4333, 153.999, 159.967
 42.5243, 41.2969, -1089.56, 1091.31, -45.7196, -34.4471, -285.354, 291.756
 24.339, -57.6426, -139.684, 153.834, -26.8301, 51.6729, -119.944, 134.212
 -114.527, -21.1346, 217.193, 247.655, 65.9984, 12.891, -63.1723, 93.1612
 48.4496, 5.9208, -2.77581, 49.3195, -35.0153, 7.79014, 127.447, 132.781
 40.1731, -43.0575, -85.8951, 105.259, -41.8868, 31.027, -18.5821, 56.1085
 27.7178, -57.1897, 1093.24, 1095.12, -23.8646, 58.5882, 190.01, 200.517
 11.5963, 39.6615, -91.8044, 100.941, -28.0182, -26.6471, -53.8802, 66.6902
 -53.5901, -19.9603, -69.7529, 90.9729, 36.4093, 34.9848, 191.283, 198.424
 -23.2743, -57.8388, 25.9324, 67.8777, 22.7908, 55.0967, 219.06, 227.367
 -56.073, 8.018, -9.8112, 58.2689, 55.9881, 3.38604, 334.113, 339.368
 -62.2822, 21.0827, -28.2619, 72.9041, 31.4094, -20.5492, 35.2562, 51.5787
 14.3292, 43.4306, 863.386, 864.649, -1.47638, -45.2132, 2316.92, 2317.39
 -52.1465, 31.9981, -39.4632, 73.3691, 31.5785, -30.5406, -103.791, 113.309
 35.8566, -60.6758, 140.706, 158.003, -18.5759, 18.0126, -16.7678, 31.0357
 28.2188, 41.7299, 63.3209, 81.6617, -32.2373, -34.5464, -34.5006, 58.7131
 -101.212, -14.911, 35.6788, 108.989, 99.3074, 19.1387, 268.31, 286.908
 11.9434, 84.6232, 517.613, 524.984, -11.7607, -28.7127, 182.91, 185.787
 48.1349, 58.8728, 186.776, 202.16, -42.8903, -31.0095, 30.8034, 62.5862
 51.058, 44.4357, 39.9781, 79.7679, -3.40024, -34.0746, 47.6564, 59.4999
 24.8794, 40.8429, 15.5482, 51.0554, -16.633, -42.7065, -760.525, 761.964
 9.98077, -62.6777, -803.356, 805.878, -23.728, 53.93, -15.3125, 61.5562
 45.0791, -22.6041, -259.434, 264.715, -23.4319, 25.9425, 51.0235, 62.1327
 -45.3419, -21.9169, -96.3068, 109.437, 31.0618, 16.036, -72.7809, 81.1367
 -72.0572, -43.3311, -599.104, 605.192, 65.8118, 28.2966, -509.158, 514.269
 -54.698, -21.1796, -599.751, 602.792, 55.0749, 14.4041, -86.8309, 104.6
 35.2806, -47.1041, 885.225, 887.2, -31.2217, 44.2219, 365.126, 369.275
 57.8842, -45.658, 359.617, 367.226, -43.4196, 31.646, 103.959, 117.408
 12.9212, -47.6758, -59.1868, 77.374, -9.62845, 41.6755, -15.5159, 46.1121
 -1.17893, -65.5255, -919.69, 922.236, 19.3549, 49.8557, -34.5755, 64.502
 81.485, -68.1497, -291.27, 310.516, -67.9993, 69.11, -1465.54, 1468.85
 -35.7037, 47.3019, 2065.78, 2066.65, 33.6515, -23.014, 187.836, 192.415
 -21.221, -54.6898, 87.7075, 106.154, 28.4841, 30.9726, 2284.67, 2285.08
 51.9108, -9.94131, 2570.86, 2571.42, -50.8272, -1.32014, 176.827, 184.198
 3.2398, 64.8542, 329.901, 336.526, 2.2957, -51.9754, 21.2361, 57.9765
